SA1_MAIN16,dist,duration,n_mesh_blocks
20101100231,820.5612716419679,1.7,5
20101100232,898.7360234378658,2.38,5
20101100233,521.2631123511899,1.6875,8
20101100234,1582.7207650787823,3.58,10
20101100301,5107.130577131497,10.933333333333334,6
20101100302,2955.321492949681,5.64,5
20101100303,1455.0479849965914,3.381818181818182,11
20101100304,2076.9415755772957,4.233333333333333,6
20101100305,2746.9409549855086,5.071428571428571,7
20101100306,2834.800069635994,4.85,4
20101100307,2205.908516034649,4.266666666666667,9
20101100308,2305.6012125191696,4.68,10
20101100309,4475.6365210483755,8.07857142857143,14
20101100310,3567.585698634287,6.675,8
20101100311,7951.368257458206,15.895238095238096,21
20101100312,6791.218733327046,10.3875,8
20101100313,3869.485300028211,7.625,4
20101100314,3021.9084425839924,5.82,10
20101100315,3894.8821004932556,7.9,6
20101100316,2281.6719640898796,4.844444444444444,9
20101100317,2942.348690916034,7.82,5
20101100318,1880.5183081763464,4.766666666666667,6
20101100319,2297.4367065251718,5.757142857142857,7
20101100320,2104.7945469031897,5.2,4
20101100321,1694.2696962928485,3.9,8
20101100322,1705.7457633487452,4.5625,8
20101100323,1645.303298191132,3.7857142857142856,7
20101100324,2393.4010247321976,5.933333333333334,6
20101100325,2882.0719379556467,6.725,4
20101100326,3720.6993890951853,8.453846153846154,13
20101100327,3375.3890419409418,7.757142857142857,7
20101100328,2590.9292382114086,6.885714285714286,7
20101100329,3279.1023013982176,8.15,6
20101100330,1091.358846012832,2.988888888888889,9
20101100331,1190.154993217919,3.0090909090909093,11
20101100332,1455.9961442183362,4.066666666666666,6
20101100333,4689.705858362451,7.4,8
20101100334,2663.3553858460873,5.9714285714285715,7
20101100335,2313.445510085964,5.4,10
20101100336,3288.7765279625273,7.85,2
20101100337,6219.113618745378,13,4
20101100338,2673.713913205539,5.914285714285715,7
20101100339,2165.4102857009366,4.114285714285714,7
20101100340,3360.130864186037,7.216666666666667,6
20101100341,3262.627661933157,6.8,3
20101100342,5857.033113194486,8.725,12
20101100343,3761.2773068246915,6.775,4
20101100344,3485.5014540687903,5.96,5
20101100345,4049.92854760483,9.25,2
20101100346,4991.548755964294,8.466666666666667,6
20101100347,5260.500746758599,10.9,3
20101100348,3169.815506908226,6.566666666666666,3
20101100349,2555.833750242144,5.45,4
20101100350,4258.258286529362,6.814285714285714,7
20101100351,3711.504709890871,7.216666666666667,6
20101100401,5429.892917145754,8.116666666666667,6
20101100402,4625.61541180118,7.318181818181818,11
20101100404,2577.698907752016,4.9125,8
20101100405,2794.8215963689895,6.275,8
20101100406,3483.948574646778,6.425,4
20101100407,1498.65870034679,3.6,9
20101100408,1917.7641874296537,4.5625,8
20101100409,2015.292472081524,4.275,8
20101100410,1512.069667755492,3.4666666666666663,3
20101100411,1826.8523351764918,4.26,10
20101100412,2320.5309287304053,5.6625,8
20101100413,5943.74519199973,10.4,1
20101100414,3973.708263314977,8.32,5
20101100415,3275.570997897096,6.7,7
20101100416,3456.919648916539,7.283333333333333,6
20101100417,5587.595407873941,9.85,6
20101100418,2316.317706797737,4.86,5
20101100419,5834.392054768902,9.777777777777779,9
20101100420,4852.7739312799,8.65,8
20101100421,4344.594262735863,8.071428571428571,7
20101100422,4476.408125418266,8.290000000000001,10
20101100423,5168.95239735585,9.133333333333333,3
20101100424,2013.763764581358,4.0625,8
20101100425,2303.6107738730243,4.46,10
20101100426,1558.6230789326657,2.75,6
20101100427,1711.1624102496203,3.5,9
20101100428,2131.3005934695298,3.757142857142857,7
20101100429,2859.3329332729945,5.885714285714285,7
20101100430,2220.4686848425213,3.827272727272727,11
20101100431,3236.1133517520097,6.533333333333333,6
20101100432,3114.1912397719148,5.628571428571429,7
20101100433,2907.656003444593,4.883333333333333,6
20101100434,3023.240194754373,5.236363636363636,11
20101100435,3320.4233057166675,5.25,8
20101100436,3954.1350947176816,7.15,6
20101100437,3661.6789485749878,6.216666666666667,6
20101100438,3753.2414460858527,6.423076923076923,13
20101100439,5515.550747539082,8.875,8
20101100440,3983.337931741246,6.775,4
20101100441,4754.7288800682445,7.928571428571429,7
20101100442,2125.6778223546735,5.433333333333334,6
20101100443,4708.909184843896,8.6,3
20101100444,3616.9642150981927,6.588888888888889,9
20101100445,4627.765216803474,7.1625,8
20101100446,5504.54416113559,8.5,4
20101100447,5798.637565247989,8.375,4
20101100448,4262.27720914327,7.075,4
20101100449,5137.030719566057,7.550000000000001,4
20101100451,4326.89923576328,8.9375,8
20101100452,4468.456736770956,8.45,4
20101100453,4177.781222444929,8.633333333333333,3
20101100454,4276.9886103529,7.9,7
20101100455,4825.447468856963,8.925,4
20101100456,3909.4807819692164,7.8,4
20101100501,11397.78781029303,16.48,5
20101100502,10754.166603046106,15.214285714285714,7
20101100504,10451.263827177887,14.875,8
20101100505,8221.768030822574,14.2,1
20101100506,7431.9748407048055,13.725,4
20101100507,10994.152779745933,15.514285714285714,7
20101100508,8085.091370519286,13.26,5
20101100509,8071.435753739245,12.879999999999999,5
20101100510,10893.369133232856,18.400000000000002,4
20101100511,12111.054794967673,18.53333333333333,3
20101100512,10309.774501520666,14.9,3
20101100513,7433.759963004201,11.8,4
20101100514,8631.531484553705,15.466666666666667,3
20101100515,8579.409054568396,13.3,4
20101100516,7585.000112915877,13.725000000000001,4
20101100517,7629.897859057748,12.22,5
20101100518,9804.435978039219,14.34,5
20101100519,10224.968612813485,14.7375,8
20101100601,3333.762369528269,6.875,4
20101100602,4007.2654043607445,8.166666666666668,3
20101100603,4325.686266353231,8.433333333333334,3
20101100604,4047.3251252068267,8.25,2
20101100605,4759.5642529097995,9.815384615384616,13
20101100606,6849.270685846061,13.166666666666666,3
20101100607,9435.162269277636,14.2,2
20101100608,5663.371810368117,10.399999999999999,2
20101100610,4579.193489228998,8.275,4
20101100611,4041.93783643955,7.22,5
20101100612,3644.129635632336,7.2,3
20101100613,3681.72629573684,7.544444444444444,9
20101100614,2933.811590130444,5.757142857142857,7
20101100615,4118.034960861004,7.45,4
20101100617,4532.483951125362,8.025,12
20101100701,10729.791339454421,18.033333333333335,3
20101100702,9772.38439692977,17.475,4
20101100703,10043.704391788891,14.05,2
20101100704,15175.490925465489,28.833333333333332,3
20101100705,14666.699140318295,25.3,3
20101100706,11754.102541405593,19.425,4
20101100707,13899.914703732557,23.28,5
20101100708,8940.725917340495,13.866666666666667,3
20101100709,7845.580130903897,14.266666666666666,3
20101100801,4611.526182015157,8,1
20101100804,4785.541507057815,8.1,5
20101100805,4234.076827312404,8.06,5
20101100806,4663.2049788167305,8.21,10
20101100807,3966.5074944393664,7.333333333333333,6
20101100808,3158.3884658390857,5.5375,8
20101100809,2236.5158744960218,4.266666666666667,6
20101100810,4362.729311804567,8.1,6
20101100811,4696.630401622708,8.52,5
20101100812,4043.6601624957616,7.26,5
20101100813,4181.913638302842,7.571428571428571,7
20101100814,4389.522152277665,8.233333333333333,6
20101100815,3899.6581893208263,6.86,5
20101100816,5746.524117160362,10,4
20101100818,10106.607773950247,12.82,5
20101100820,3910.1610339489234,7.32,5
20101100821,3782.8545957816195,6.957142857142857,7
20101100822,3733.624468818591,6.75,4
20101100823,3609.2726660107473,6.533333333333333,6
20101100824,3276.6200792351806,6.114285714285714,7
20101100825,3076.275502349629,6.057142857142857,7
20101100826,2466.3595670772056,4.5,5
20101100827,2820.1649843990567,5.485714285714286,7
20101100828,2739.7204293473897,5.4,5
20101100829,3219.0162014073803,5.4799999999999995,5
20101100830,3287.2151214064493,5.95,4
20101100831,3362.4664810610752,6.2,5
20101100832,4291.309997785654,7.742857142857143,7
20101100833,4526.464218673965,8.416666666666666,6
20101100834,4385.495239590663,7.975,4
20101100835,9712.796806623648,12.766666666666667,3
20101100836,7222.009861621478,10.78,5
20101100837,7150.073722284966,10.875,8
20101100838,10482.825609794661,14.166666666666666,3
20101100839,7466.580962903548,14.7,1
20101100840,6828.742651647548,10.05,4
20101100841,8160.002641946196,11,2
20101100842,7838.709273501729,13.3,2
20101100843,5581.845857223256,9,6
20101100844,7590.243063321839,10.775,4
20101100845,7629.693910478607,12.7,1
20102100901,29835.634889849,27.6,7
20102100902,25906.059638724117,27.299999999999997,4
20102100903,24726.5217578981,42.275,4
20102100904,19951.392831878213,19.95,2
20102100905,20780.603888511116,36.25833333333333,12
20102100906,26310.572591676195,35.8,7
20102100907,22025.411059505743,32.8,21
20102100908,13031.55991012545,23,4
20102100909,28776.845405818716,50.214285714285715,7
20102100910,21837.945032722557,43.3,3
20102100911,25541.584602069663,26.46666666666667,3
20102100912,29575.450102642586,32.6,5
20102100913,29402.82500532827,32.9,7
20102100914,30364.604966806233,30.400000000000002,2
20102100915,30148.397151149133,31.275,4
20102100916,30089.348607802676,31.144444444444446,9
20102100917,27474.09214368841,34.75,4
20102101001,15151.727921436253,21.0375,8
20102101002,15537.682471705963,20.3125,8
20102101003,15166.85420513704,17.36,10
20102101004,16548.63672623285,19.67142857142857,7
20102101005,15874.805327217979,18.24,5
20102101006,14480.549286931404,17.211111111111112,9
20102101007,13319.608330714635,19.165,20
20102101008,19264.55345305319,24.066666666666666,6
20102101009,21431.315789995475,27.8,5
20102101010,18836.804335936282,18.75,4
20102101011,18747.665106402135,23.15,8
20102101012,28228.518424364953,34.3375,8
20102101013,27998.6665494302,35.80769230769231,13
20102101014,24993.11863633795,33.7375,16
20102101015,17045.645426552284,22.05,4
20102101016,19836.06124584193,33.92857142857143,7
20102101017,12913.009198430616,16.875,4
20102101018,21571.888384171383,27.2,8
20102101021,15439.692110388178,18.28,10
20102101022,24583.780807666,40.266666666666666,3
20102101023,16344.967870720253,19.575,8
20102101024,27755.404568039547,34.7,10
20102101025,17217.515274259124,20.242857142857144,7
20102101101,14984.048335146119,26.18181818181818,11
20102101102,10976.209287696296,16.45,4
20102101103,12613.81554470981,19.98,10
20102101104,11749.453690893099,18.307692307692307,13
20102101105,10932.984683746423,13.9375,16
20102101106,16740.235471005126,21,8
20102101107,6747.771719297323,11.646153846153846,13
20102101108,2532.8742061020657,4,6
20102101109,16562.69824820183,20.036363636363635,11
20102101110,17211.24804851295,28.046153846153846,13
20102101111,1370.3398202378596,3.9,5
20102101112,2037.6570342133405,4.623333333333333,30
20102101113,3205.973750993827,6.0125,16
20102101114,1150.5615573729506,2.85,6
20102101115,282.1284353106643,1.0916666666666666,12
20102101116,548.7550928330091,1.6846153846153846,13
20102101117,904.3039723283212,3.1875,8
20102101118,1118.6461384514716,3.2625,16
20102101119,15891.378938834245,24.33888888888889,18
20102101120,6199.365100315984,13.670967741935485,31
20102101121,5845.385552697708,10.458333333333334,24
20102101122,11733.691174025322,18.5625,16
20102101123,4819.221582818558,9.371428571428572,7
20102101124,11114.494285214452,22.9,15
20102101125,14961.286689792993,23.373333333333335,15
20102101201,24931.49775767688,39.98,5
20102101202,31067.28047863893,57.19,10
20102101203,14949.106901985291,22.65,4
20102101204,21480.475136728925,37.075,8
20102101205,19295.366796847466,28.8,5
20102101206,13945.13260435485,20.466666666666665,3
20102101207,9645.307706072605,15.866666666666667,3
20102101208,11294.301736440291,16.5,2
20102101209,18778.729379381995,25.46,5
20102101210,12148.366189195061,14.04,5
20102101211,16819.44529675469,25.15,8
20102101212,17000.58864654231,23.65,2
20102101213,23967.968929040653,38.18571428571429,7
20102101214,22811.262928868236,24.04,5
20102101215,23724.500364632204,32.4,5
20102101216,18936.566765895393,25.78,15
20102101217,22655.684765963935,27.4,4
20103101301,23850.416048887404,24.45,14
20103101302,23509.81497627922,25.65,4
20103101303,22377.381628998322,28.744444444444444,9
20103101304,38080.846396025954,50.388888888888886,18
20103101305,31424.081504766018,38.00666666666667,15
20103101306,24116.559334289108,24.466666666666665,9
20103101307,34453.12131523806,38.54,5
20103101308,27420.562139220372,31.384615384615383,13
20103101309,31909.83457383991,35.43333333333334,3
20103101310,34369.59957953452,41.19090909090909,11
20103101401,43402.74078728795,37.627272727272725,11
20103101402,43628.86351662635,38,3
20103101403,43963.457325959935,43.45454545454545,11
20103101404,46418.63222745771,52.26086956521739,23
20103101405,55313.84771479046,63.54545454545455,11
20103101406,32987.47431025746,37.85,10
20103101407,23837.307602571276,33.95,4
20103101408,21621.96757013812,31.41111111111111,9
20103101409,20199.41691982338,24.666666666666664,6
20103101410,37314.8032392137,47.31666666666667,6
20103101411,26885.269945290227,39.916666666666664,6
20103101412,44098.10814790613,38.42,5
20103101413,43904.13326670353,39.9,1
20103101501,14500.65302270834,21.1,3
20103101502,22087.060167049593,32.16,10
20103101503,16584.694925452703,21.442857142857143,7
20103101504,29112.066115928115,37.315384615384616,13
20103101505,28714.191253467005,36.36,10
20103101506,28702.794090946525,30.1,4
20103101507,17959.61283605908,21.14,5
20103101508,23163.004088163238,27.560000000000002,5
20103101509,19099.88986979342,22.18,5
20103101510,42937.640706792205,50.628571428571426,7
20103101511,20249.684881803507,32.13076923076923,13
20103101512,19952.460211262103,25.6,5
20103101601,1791.9392271750476,3.98,5
20103101602,1018.2288550129473,3.0625,8
20103101603,767.7111544864117,2.585714285714286,7
20103101604,946.0397163016569,3.06,5
20103101605,1341.791481955524,3.533333333333333,6
20103101606,1350.7642666251309,3.32,5
20103101607,1519.1821778361614,4.21,10
20103101608,1697.0624613491182,4.416666666666667,6
20103101609,1000.8551155957904,2.8833333333333333,6
20103101610,540.7418973961749,1.625,8
20103101611,2627.63955579315,5.611111111111112,18
20103101612,1205.2854528708515,3.0428571428571427,7
20103101613,1101.26221373109,2.442857142857143,7
20103101614,2139.2685470995757,3.5428571428571427,7
20103101615,319.977214985251,1.51,10
20103101616,1117.1716159765992,3.3000000000000003,6
20103101617,585.2149702775972,1.9200000000000002,5
20103101618,390.8359813950367,1.6,11
20103101619,1030.7713554136315,2.9,11
20103101620,1489.3384791896358,3.3,7
20103101621,2743.42011495768,5.1909090909090905,11
20103101701,20613.315699157018,25.433333333333334,9
20103101702,7197.099914888355,9.4,3
20103101703,6594.079904326635,8,3
20103101704,28512.274131725135,40.92413793103448,29
20103101705,21025.50552309546,25.48,10
20103101706,6047.93585827184,8.78,10
20103101707,14726.813957477252,21.84375,32
20103101708,14353.942783437147,18.54285714285714,7
20103101709,7747.54633606874,12.373333333333333,15
20103101710,14629.152385525042,27.53076923076923,26
20103101711,7547.657819120612,12.15925925925926,27
20103101712,13419.437117938165,20.39047619047619,21
20103101713,24829.314851101735,35.055882352941175,34
20103101714,7797.4308741383375,15.408333333333333,12
20103101715,5741.7104912562045,10.071428571428571,7
20201101801,1387.324109374114,3.5444444444444443,9
20201101802,1598.836824272068,3.6555555555555554,9
20201101803,984.1388108449787,2.94375,16
20201101804,1664.8232685964763,5.699999999999999,2
20201101805,1992.7774199767719,4.49,10
20201101806,1388.1122163683087,4.02,5
20201101807,2532.6195924724866,6.083333333333333,6
20201101808,2735.953265676113,6.1,2
20201101809,1166.6997035841732,2.9,11
20201101810,1671.9547461600523,4.063157894736842,19
20201101811,2117.0383895948053,5.185714285714286,7
20201101812,2204.9846076628583,4.933333333333334,3
20201101813,2175.820245079035,4.511111111111111,9
20201101814,1899.3913323800036,3.99,10
20201101815,1799.5885263124048,3.888888888888889,9
20201101816,1167.503381683466,3.1333333333333333,12
20201101817,1698.5565602840643,4.75,6
20201101818,2145.3486170826404,4.5,5
20201101819,1178.33669014324,3.65,4
20201101820,187.12650766338643,1.72,5
20201101821,478.1443927612817,2.12,5
20201101822,964.6506976577383,2.783333333333333,6
20201101823,2863.2402501881793,5.888888888888889,9
20201101824,1762.0955175641755,3.7555555555555555,9
20201101825,1700.6655016375437,4.566666666666666,3
20201101826,1417.6927823995945,3.5166666666666666,6
20201101827,1152.8234105793151,3.7125,8
20201101828,731.568461631333,2.9571428571428573,7
20201101829,556.9735820062901,2.44,5
20201101830,905.6904813974759,3.283333333333333,12
20201101831,504.72797732555784,2.5,7
20201101832,1163.3108634623882,3.2,3
20201101833,983.7108248071706,2.7,9
20201101834,2025.9352105923108,4.3,6
20201101835,627.5704536942842,2.2954545454545454,22
20201101836,2445.2513782449028,5.483333333333333,6
20201101837,2159.2954350890254,5.02,5
20201101838,1824.8681989041477,4.6461538461538465,13
20201101901,2514.5328806754733,4.957142857142857,7
20201101902,2665.6183592599778,6,11
20201101903,2966.681879612779,6.1,2
20201101904,3114.783392076365,6.5200000000000005,5
20201101905,3813.5916250029,6.392307692307692,13
20201101906,6150.13021115885,13.2625,8
20201101907,4041.980546324625,8.463636363636363,11
20201101908,4299.245553344333,7.1625,8
20201101909,4814.605846431643,8,10
20201101910,4825.732238663786,9.2,6
20201101911,5285.020278193294,8.871428571428572,7
20201101912,3739.439238878493,8.291666666666666,12
20201101913,4503.210645948938,8.790909090909091,11
20201101914,4612.089336669794,7.127272727272727,11
20201101915,3326.541993442367,7.555555555555555,9
20201101916,3019.0182354399385,6.5285714285714285,7
20201101917,3042.592081015093,5.1,3
20201101918,5997.7139310694065,8.775,4
20201101919,6500.699614802156,9.84,10
20201101920,4796.082748288596,10.983333333333334,6
20201101921,3230.0413014526825,7.19,10
20201101922,3506.484409053941,6.833333333333333,9
20201101923,3850.950510118829,7.1,3
20201101924,3145.511057874739,5.742857142857143,7
20201102001,3230.3496673816594,6.4,4
20201102002,4222.575210161867,7.433333333333334,3
20201102003,2035.9742524403987,4.533333333333333,6
20201102004,2814.768714588139,5.9,5
20201102005,1732.0975521554938,4.385714285714286,7
20201102006,2589.5715675862,6.233333333333333,9
20201102007,1610.9127478861756,4.385714285714286,7
20201102008,4602.767979778531,8.7,1
20201102009,4651.734509749155,8.933333333333334,3
20201102010,4349.63736561702,8.56,5
20201102011,4306.035059023292,8.9,7
20201102012,3874.890691893433,7.46,5
20201102013,3771.923381435205,6.925,4
20201102014,4024.955509951299,7.8,3
20201102015,2205.282402229307,4.96,5
20201102016,2658.7226503831807,5.675,4
20201102017,2086.410457688171,4.4,4
20201102018,2792.9811792697055,5.4,7
20201102019,3229.896649502926,6.05,10
20201102020,3696.191719486935,6.333333333333333,3
20201102021,3614.0152522123544,6.9,6
20201102022,2467.4176222970095,5.433333333333334,3
20201102023,1542.6386965678294,3.225,4
20201102024,1471.2666623359155,3.8125,8
20201102025,4327.273591681533,8.257142857142856,7
20201102026,3214.817886222968,6.125,8
20201102027,3190.147251065369,6.4399999999999995,5
20201102028,2798.3621690890386,5.88,5
20201102029,2317.8405875388207,5.233333333333333,9
20201102030,2163.505306218971,4.5888888888888895,9
20201102031,2638.0892194901776,5.466666666666667,6
20201102032,3902.3598655082797,7.42,5
20201102033,1746.5201975312152,3.757142857142857,7
20201102034,4395.428328184675,8.66,5
20201102035,3800.2069503582707,7.266666666666667,6
20201102036,3373.9614375669134,7.133333333333333,6
20201102037,3557.951835321815,7.933333333333333,3
20201102038,3384.5794564458847,6.811111111111111,9
20201102039,5292.311026522473,12,3
20201102101,4345.397835857558,8.459999999999999,5
20201102102,2718.171154677929,5.633333333333334,6
20201102103,3076.0160023488643,6.125,4
20201102104,2696.944771209848,5.3375,8
20201102105,3306.524150638981,6.466666666666667,6
20201102106,3804.7640517464674,7.25,4
20201102107,4213.013254584339,8.4,4
20201102108,3728.9365774081166,7.625,4
20201102109,4330.052239538462,8.55,8
20201102110,4585.109688980567,9.028571428571428,7
20201102111,5882.650451339176,11.175,4
20201102112,4982.012971111587,9.04,5
20201102113,4901.059760943599,9.088888888888889,9
20201102114,5539.149521789959,9.666666666666666,6
20201102115,3532.609036823361,6.65,12
20201102116,2619.455818750709,5.442857142857143,7
20201102117,2864.475121241919,5.7,4
20201102118,2457.9807471912354,4.9714285714285715,7
20201102119,3565.909594755086,7.2,6
20201102120,2086.829624965633,4.4,6
20201102121,3237.991213334998,6.475,4
20201102122,4619.083201084266,8.9,2
20201102123,4921.736039338891,8.8,1
20201102124,6288.236020071846,18.15,2
20201102125,4224.604137761568,7.728571428571429,7
20201102126,2570.5660588482087,5.34,5
20201102127,5630.049729186855,12.9,3
20201102201,5610.084080486239,10.58,5
20201102202,8063.145419700989,12.71111111111111,9
20201102203,6577.282467696715,10.5,4
20201102204,9996.984820452784,15.263636363636364,11
20201102205,4585.600712927659,9.4,3
20201102206,4868.863724542129,8.52,5
20201102208,4256.83991229403,7.716666666666667,6
20201102209,4405.509667060292,8.56,5
20201102210,4717.973970575639,9.68,5
20201102211,5333.351773375905,8.825,8
20201102212,5836.082201612033,10.442857142857143,7
20201102213,5304.601249276448,8.52,5
20201102214,4521.215973558839,7.7,5
20201102215,5777.648675879081,9.575,8
20201102216,8333.270157595267,13.78125,16
20201102217,6547.448671197516,10.93,10
20201102218,4415.059089519663,7.25,12
20201102219,3454.3234639442317,5.933333333333334,6
20201102220,2644.9111995599583,4.82,5
20201102221,3475.054612676608,6.1571428571428575,7
20201102222,7662.530137081493,12.863636363636363,11
20201102223,6698.495381203594,11.258333333333333,12
20201102224,6230.7173740083645,11.22,5
20201102225,3221.85648547102,6.325,8
20201102226,3205.730329290295,5.22,5
20201102227,2557.7971270924713,4.6625,8
20201102228,2862.3037732461817,5.533333333333333,9
20201102229,6092.669489573627,10.85,6
20201102230,6043.654196153996,9.977777777777778,9
20201102231,2508.2584402705083,5.3,5
20201102232,3680.240433786507,6.32,10
20201102233,4139.37944155874,8.933333333333334,3
20201102234,4557.098406747289,8.4,12
20201102235,6367.0349279913335,11.28888888888889,9
20201102236,6843.844462192258,11.366666666666667,12
20201102237,7548.670427499801,12.9,3
20201102238,8430.470250654489,13.414285714285715,7
20201102239,7584.878802902039,12.100000000000001,6
20201102240,3187.022380916827,6.31875,16
20201102241,3601.920590470269,7.1125,8
20201102242,7231.753380445996,11.8,3
20201102243,7229.091687948916,11.416666666666666,6
20201102244,5393.227392368162,9.3,4
20201102245,5290.450822380267,10.18888888888889,9
20201102301,7869.711288589109,11.266666666666667,3
20201102302,7683.819048447015,12.06,5
20201102305,4609.402949334228,8.25,12
20201102306,6979.288475290201,10.7,6
20201102307,6399.697254026023,10.418181818181818,11
20201102308,4748.042278879972,10.02,5
20201102309,6040.414251993997,9.45,4
20201102310,6539.136287210875,9.833333333333334,3
20201102311,7094.137332662562,10.683333333333334,6
20201102312,6567.805765516276,10.2,6
20201102401,3666.7543217034904,7.1875,8
20201102402,2636.568430155933,8.5,3
20201102403,3144.8035262614267,9.05,2
20201102405,1408.6475791763871,2.814285714285714,7
20201102407,1881.7229123317106,4.45,4
20201102408,2042.3129729583736,4.2,5
20201102409,2242.0956077976475,4.78,5
20201102410,4468.703733668656,12,5
20201102411,4425.45151748929,11.225,4
20201102412,1352.8586348013755,4.2,4
20201102413,1880.9849194829262,3.9,5
20201102414,676.3113207949217,2.0875,8
20201102415,2700.192110171508,4.6,2
20201102417,4283.653545372943,9.45,6
20201102418,1278.8796303143927,3.5666666666666664,6
20201102419,2950.3358133151473,7.82,5
20201102420,3253.955500150394,9.775,8
20201102421,643.6562696382261,2.157142857142857,7
20201102422,4540.510297266948,8.783333333333333,6
20201102501,2087.736575352234,4.655555555555556,9
20201102502,3051.5437898953587,6.171428571428572,7
20201102503,4130.037118936152,8.011111111111111,9
20201102504,1842.8871194761705,3.86,5
20201102505,3288.7419595425977,5.627272727272727,11
20201102506,2683.41092485866,4.7,4
20201102507,8221.107546546265,13.02,5
20201102509,11460.039340180314,15.683333333333334,6
20201102510,5971.842571074394,9.19,10
20201102511,2343.2391276871986,4.1,9
20201102512,7267.814165643794,12.016666666666666,6
20201102513,6625.023689313681,10.6125,8
20201102514,6372.4819853943445,9.977777777777778,9
20201102515,9747.126978003762,17.080000000000002,5
20201102516,11177.522193013752,16.48,10
20201102517,10014.35530590439,14.45,8
20201102518,7654.725147699742,11.688888888888888,18
20201102519,5700.139719440362,9.475,8
20201102520,4523.642200332178,7.614285714285714,14
20201102521,4534.851968298796,9.78,5
20201102522,5046.1696286095885,11.18,5
20201102523,5403.124300183509,10.05,4
20202102601,4683.021483709969,8.533333333333333,3
20202102602,7779.4966692029,10.525,4
20202102603,10588.069332845364,20.744444444444444,9
20202102604,16401.77337130144,29.259999999999998,5
20202102605,9281.439958351692,17.65,6
20202102606,17854.56240894283,25.025,4
20202102607,20092.351402333632,25.733333333333334,6
20202102608,13437.161983191758,15.775,12
20202102609,11268.078598630913,14.9875,8
20202102610,11372.969451843608,18.34,5
20202102611,12462.834414568044,21.04,5
20202102612,15563.821664822712,24.2,5
20202102613,20739.2284708699,30.299999999999997,6
20202102614,7580.299092477683,12.75,4
20202102615,16630.42841431014,18.125,4
20202102616,4521.857212997245,8.825,4
20202102617,15428.983768560944,30.1,6
20202102618,11005.616821788635,24.06,5
20202102619,6971.769249357254,15.1,5
20202102701,29628.023075060057,30.78333333333333,6
20202102702,29464.646774753917,33.86666666666667,6
20202102703,28178.04794831313,33.4,1
20202102704,29249.296929685624,31.6,7
20202102705,29181.707349348246,31.433333333333334,9
20202102706,29429.84272586123,43.86,10
20202102707,29868.51690576247,32.06,5
20202102708,27896.750474922068,28.521428571428572,14
20202102709,28855.1619195217,30.933333333333334,3
20202102710,26254.061931242744,32.36470588235294,17
20202102711,27034.955744892217,29.208333333333332,12
20202102712,27475.372263221976,33.230000000000004,10
20202102713,30648.41525657166,42.1,5
20202102714,30780.753930522165,43.04,5
20202102715,30452.154930638128,33.236363636363635,11
20202102716,30848.979805660096,33.864285714285714,14
20202102717,30979.20651018442,39.1,9
20202102718,29657.65486138602,45.42857142857143,7
