SA2_MAIN16,dist,duration,n_mesh_blocks
212041313,2871.336485218477,5.860504201680672,119
212041314,1609.0334773127581,4.734519572953737,281
212041316,3442.4207852736226,6.806097560975609,82
212041317,4204.906925130973,7.131707317073171,246
212041318,2932.979399750857,6.192913385826771,127
212041459,3446.8648982537757,6.049019607843137,153
212041460,2983.547510073649,6.964077669902912,206
212051319,2050.7797743986307,4.175111111111111,225
212051320,1164.9618855365034,2.8098712446351932,233
212051321,1477.7241356889685,3.766509433962264,212
212051322,1547.0505770792463,3.913807531380753,239
212051323,3137.1676562323973,6.129444444444444,180
212051324,2835.3136950907774,5.335177865612648,253
212051325,4391.81210247125,7.368325791855203,221
212051326,2156.8799603393645,3.9946031746031747,315
212051327,3538.536334592302,6.9266009852216746,203
213011328,1654.6896094329559,4.3801980198019805,101
213011329,1348.6782817488174,3.756862745098039,102
213011330,1808.0323909141578,4.451041666666667,288
213011331,2206.1694364944788,5.689887640449438,89
213011332,2139.296899770985,5.528104575163399,153
213011333,2736.429123281008,6.7853146853146855,143
213011334,1367.1991431469783,2.7936363636363635,220
213011335,937.9015350201767,2.8591160220994474,181
213011336,1068.3236445043633,2.9441176470588237,136
213011337,1471.6362515479495,3.2828729281767957,181
213011338,2666.847996035019,6.391584158415841,202
213011339,1408.2798995743537,4.327049180327869,122
213011340,1569.7294438205986,4.305978260869566,184
213021341,1196.550911626056,2.4745192307692307,208
213021342,1779.1155767951373,4.258108108108108,222
213021343,1539.28181521646,3.614364640883978,181
213021344,1958.208556040948,4.464750957854406,261
213021345,1904.4825065254663,3.7636363636363637,66
213021346,4039.6725346125572,8.386923076923077,260
213031347,1053.8308358283684,2.6152073732718892,217
213031348,812.343662318085,2.304313725490196,255
213031349,836.3817751815518,2.988811188811189,143
213031350,740.9123058163583,1.8486725663716814,113
213031351,1217.0162972879207,3.3189542483660133,153
213031352,1628.608325889873,4.378921568627451,204
213041353,11172.410021342595,14.293675889328064,253
213041355,3641.3037596398094,6.677450980392157,204
213041356,3273.671270634563,6.394715447154471,246
213041357,3181.3320551945935,7.926296296296297,270
213041358,1858.4797248811383,4.6157894736842104,190
213041359,5269.725576173632,9.378571428571428,42
213041360,3101.1240439151034,7.318125,160
213041461,1294.8049022397256,4.170833333333333,48
213041462,3285.8396788034,7.562222222222222,45
213041463,2740.630641479419,5.950510204081633,196
213051361,1977.1583069262274,4.068325791855203,221
213051362,932.2968590602811,2.2803827751196173,209
213051363,2209.8861840517075,6.472661870503597,139
213051365,2287.357316766792,4.626962457337884,293
213051366,3811.2256314722963,7.731578947368421,209
213051368,2268.120229385079,4.2054347826086955,184
213051369,1992.6373402003717,4.126956521739131,230
213051464,4170.432424651343,9.254248366013071,153
213051465,3146.8481255216284,6.519211822660099,203
213051466,4333.408814694151,8.434745762711865,118
213051467,1367.3277262772986,3.336320754716981,212
213051468,3474.508455824421,6.102013422818792,149
214011370,1279.2134006189667,3.8066147859922177,257
214011371,1042.234517753717,3.0172151898734176,395
214011372,2247.493747637851,5.044827586206897,261
214011373,2210.83638813598,4.819907407407407,216
214011374,4942.123635069033,9.206834532374101,278
214011375,3570.571958769875,6.694492753623188,345
214011376,2249.191417473773,5.908148148148149,135
214021377,7222.436699491026,11.120344827586207,290
214021378,12531.815175377542,20.750761421319798,197
214021379,4448.380700634357,11.76968085106383,376
214021380,1395.3794509227102,3.2391857506361323,393
214021381,4602.016506922609,8.481932773109243,238
214021382,5647.911175825747,9.017666666666667,300
214021383,8667.778959935229,13.246122448979591,735
214021384,1568.1127930051907,4.104137931034483,435
214021385,7170.985319793375,9.917488789237668,223
215011386,28112.487966969333,30.10794701986755,151
215011387,48424.44316933635,58.885046728971965,107
215011388,1505.5595255610394,3.8787234042553194,235
215011389,31074.73015804799,36.91616161616162,99
215011390,69717.07542047546,69.40057142857142,175
215011391,12929.510006559443,15.329457364341085,129
215011392,9366.882163450799,15.725,180
215011393,77624.29243445593,83.28071748878924,223
215011394,50573.58618987265,47.82244897959184,196
215021395,5012.485129251552,8.111764705882353,85
215021396,9041.053869376621,15.311428571428571,70
215021398,79221.15327455109,82.58216560509554,157
215021399,12642.336510406327,16.818681318681318,91
215021469,1191.7671382539984,3.023076923076923,312
215021470,1523.6513757120285,3.6666666666666665,171
215031400,17345.550878202554,17.78587786259542,262
215031401,24636.672013592717,28.58415300546448,183
215031402,1211.5862008667111,3.0468354430379745,79
215031403,73464.06961990919,74.63030303030303,66
215031404,1242.9583726773674,3.022222222222222,171
215031405,37989.428937467485,39.40309278350515,194
216011406,1727.421200351867,3.881818181818182,220
216011407,3908.693946863102,7.263703703703704,135
216011408,26849.658786270295,27.754716981132074,53
216011409,24353.947845994513,24.653225806451612,62
216011410,28479.955648731913,41.78333333333333,108
216021411,1773.0856811319186,3.749532710280374,107
216021412,18016.17929088959,22.336559139784946,93
216021413,7504.394275656903,12.164928909952607,211
216021414,1909.9063577254856,4.402469135802469,162
216031415,4418.871173766454,7.9383928571428575,112
216031416,1542.019704029856,3.7417543859649123,285
216031417,3085.450989845607,5.642857142857143,301
216031418,17244.062082051976,24.9234375,64
216031419,17023.67061898156,23.385714285714286,147
217011420,41889.77691069793,45.0937293729373,303
217011421,1553.5383828011236,4.035593220338983,177
217011422,2173.153521484616,5.073039215686275,204
217011423,35280.78641498667,40.7855421686747,166
217031471,40159.531902822964,42.566197183098595,71
217031472,1348.7077660109778,3.6972677595628416,183
217031473,17931.73162261326,30.893103448275863,145
217031474,43328.41811083686,53.25547945205479,146
217031475,43091.53557928328,54.370558375634516,197
217031476,12599.82475623729,25.276958525345623,217
217041477,39260.60691313883,46.336290322580645,124
217041478,20774.95149050786,24.820555555555554,180
217041479,2383.3584714692374,4.7831541218638,279
217041480,2462.00494741749,4.636974789915967,238
